113808,27/01/1995,Miami Rhapsody,David Frankel,Sarah Jessica Parker,Gil Bellows,Antonio Banderas,Mia Farrow,Paul Mazursky,Kevin Pollak,Barbara Garrick,Carla Gugino,Bo Eason,Naomi Campbell
113896,03/05/1995,My Family,Gregory Nava,Edward James Olmos,Rafael Cortes,Ivette Reina,Amelia Zapata,Jacob Vargas,Emilio Del Haro,Abel Woolrich,León Singer,Rosalee Mayeux,Jennifer Lopez
113870,20/01/1995,Murder in the First,Marc Rocco,Christian Slater,Kevin Bacon,Gary Oldman,Embeth Davidtz,William H. Macy,Stephen Tobolowsky,Brad Dourif,R. Lee Ermey,Mia Kirshner,Ben Slack
110684,23/12/1994,Nobody's Fool,Robert Benton,Paul Newman,Jessica Tandy,Bruce Willis,Melanie Griffith,Dylan Walsh,Pruitt Taylor Vince,Gene Saks,Josef Sommer,Philip Seymour Hoffman,Philip Bosco
110638,23/12/1994,Nell,Michael Apted,Jodie Foster,Liam Neeson,Natasha Richardson,Richard Libertini,Nick Searcy,Robin Mullins,Jeremy Davies,O'Neal Compton,Heather M. Bomba,Marianne E. Bomba
113967,19/04/1995,New Jersey Drive,Nick Gomez,Shar-Ron Corley,Gabriel Casseus,Saul Stein,Gwen McGee,Andre Moore,Donald Faison,Conrad Meertins Jr.,Devin Eggleston,Koran C. Thomas,Michele Morgan
117169,14/08/1993,New York Cop,Tôru Murakawa,Tôru Nakamura,Chad McQueen,Mira Sorvino,Conan Lee,Andreas Katsulas,Tony Sirico,Manny Perez,Jon Seda,Manny Siverio,Larry Romano
106402,22/04/1994,Beyond Bedlam,Vadim Jean,Craig Fairbrass,Elizabeth Hurley,Keith Allen,Anita Dobson,Jesse Birdsall,Craig Kelly,Faith Kent,Georgina Hale,Samantha Spiro,Steven Brand
113948,26/09/1995,Nemesis 2 - Nebula,Albert Pyun,Sue Price,Chad Stahelski,Tina Cote,Earl White,Jahi J.J. Zuri,Karen Studer,Shelton Baily,Donya Dinnah,Jon H. Epstein,Sharon Bruneau
110671,03/03/1995,Nina Takes a Lover,Alan Jacobs,Laura San Giacomo,Paul Rhys,Michael O'Keefe,Cristi Conaway,Fisher Stevens,Alan Lightner,Vincent Lars,Carter Collins,Michelle Koeppe,Marianna Åström-De Fina
110632,25/08/1994,Natural Born Killers,Oliver Stone,Woody Harrelson,Juliette Lewis,Tom Sizemore,Rodney Dangerfield,Everett Quinton,Jared Harris,Pruitt Taylor Vince,Edie McClurg,Russell Means,Lanny Flaherty
110737,17/09/1994,Only You,Norman Jewison,Marisa Tomei,Robert Downey Jr.,Bonnie Hunt,Joaquim de Almeida,Fisher Stevens,Billy Zane,Adam LeFevre,John Benjamin Hickey,Siobhan Fallon Hogan,Antonia Rey
110729,02/09/1994,Once Were Warriors,Lee Tamahori,Rena Owen,Temuera Morrison,Mamaengaroa Kerr-Bell,Julian Arahanga,Taungaroa Emile,Rachael Morris Jr.,Joseph Kairau,Cliff Curtis,Pete Smith,George Henare
114151,16/01/1996,Poison Ivy II: Lily,Anne Goursaud,Alyssa Milano,Johnathon Schaech,Xander Berkeley,Belinda Bauer,Camilla Belle,Kathryne Dora Brown,Walter Kim,Victoria Haas,Tara Ellison,Mychal Wilson
114069,10/03/1995,Outbreak,Wolfgang Petersen,Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey,Cuba Gooding Jr.,Donald Sutherland,Patrick Dempsey,Zakes Mokae,Malick Bowens,Susan Lee Hoffman
110413,14/09/1994,Leon: The Professional,Luc Besson,Jean Reno,Gary Oldman,Natalie Portman,Danny Aiello,Peter Appel,Willi One Blood,Don Creech,Keith A. Glascoe,Randolph Scott,Michael Badalucco
114113,12/05/1995,The Perez Family,Mira Nair,Marisa Tomei,Alfred Molina,Anjelica Huston,Chazz Palminteri,Trini Alvarado,Celia Cruz,Ranjit Chowdhry,Diego Wallraff,Ellen Cleghorne,Angela Lanza
114210,28/04/1995,A Pyromaniac's Love Story,Joshua Brand,William Baldwin,John Leguizamo,Sadie Frost,Erika Eleniak,Michael Lerner,Joan Plowright,Armin Mueller-Stahl,Mike Starr,Julio Oscar Mechoso,Floyd Vivino
110912,10/09/1994,Pulp Fiction,Quentin Tarantino,Tim Roth,Amanda Plummer,Laura Lovelace,John Travolta,Samuel L. Jackson,Phil LaMarr,Frank Whaley,Burr Steers,Bruce Willis,Ving Rhames
114084,10/11/1995,Panther,Mario Van Peebles,Kadeem Hardison,Bokeem Woodbine,Joe Don Baker,Courtney B. Vance,Tyrin Turner,Marcus Chong,Anthony Griffith,Bobby Brown,Angela Bassett,Nefertiti
105652,01/02/1992,Pushing Hands,Ang Lee,Sihung Lung,Lai Wang,Bozhao Wang,Deb Snyder,Fanny De Luz,Haan Lee,Hung-Chang Wang,Jeanne Kuo Chang,James Lou,Chit-Man Chan
110889,01/01/1994,Priest,Antonia Bird,Linus Roache,Tom Wilkinson,Robert Carlyle,Cathy Tyson,Lesley Sharp,Robert Pugh,James Ellis,Christine Tremarco,Paul Barber,Rio Fanning
110932,16/09/1994,Quiz Show,Robert Redford,John Turturro,Rob Morrow,Ralph Fiennes,Paul Scofield,David Paymer,Hank Azaria,Christopher McDonald,Johann Carlo,Elizabeth Wilson,Allan Rich
114129,05/05/1995,Picture Bride,Kayo Hatta,Yûki Kudô,Cary-Hiroyuki Tagawa,Tamlyn Tomita,Akira Takayama,Yôko Sugi,Christianne Mays,Toshirô Mifune,Michael Ashby,James Grant Benton,Glenn Cannon
110963,13/05/1994,Queen Margot,Patrice Chéreau,Isabelle Adjani,Daniel Auteuil,Jean-Hugues Anglade,Vincent Perez,Virna Lisi,Dominique Blanc,Pascal Greggory,Claudio Amendola,Miguel Bosé,Asia Argento
114214,09/02/1995,The Quick and the Dead,Sam Raimi,Sharon Stone,Gene Hackman,Russell Crowe,Leonardo DiCaprio,Tobin Bell,Roberts Blossom,Kevin Conway,Keith David,Lance Henriksen,Pat Hingle
114296,01/03/1995,Roommates,Peter Yates,Peter Falk,D.B. Sweeney,Julianne Moore,Ellen Burstyn,Jan Rubes,Joyce Reehling,Ernie Sabella,John Cunningham,Noah Fleiss,Lisa Davis
110907,23/12/1994,PrÃªt-Ã -Porter,Robert Altman,Marcello Mastroianni,Sophia Loren,Jean-Pierre Cassel,Kim Basinger,Chiara Mastroianni,Stephen Rea,Anouk Aimée,Rupert Everett,Rossy de Palma,Tara Leon
111495,27/05/1994,Three Colors: Red,Krzysztof Kieslowski,Irène Jacob,Jean-Louis Trintignant,Frédérique Feder,Jean-Pierre Lorit,Samuel Le Bihan,Marion Stalens,Teco Celio,Bernard Escalon,Jean Schlegel,Elzbieta Jasinska
108394,10/01/1993,Three Colors: Blue,Krzysztof Kieslowski,Juliette Binoche,Benoît Régent,Florence Pernel,Charlotte Véry,Hélène Vincent,Philippe Volter,Claude Duneton,Hugues Quester,Emmanuelle Riva,Florence Vignon
111507,26/01/1994,Three Colors: White,Krzysztof Kieslowski,Zbigniew Zamachowski,Julie Delpy,Janusz Gajos,Jerzy Stuhr,Aleksander Bardini,Grzegorz Warchol,Cezary Harasimowicz,Jerzy Nowak,Jerzy Trela,Cezary Pazura
110769,14/10/1994,"Red Firecracker, Green Firecracker",Ping He,Jing Ning,Gang Wu,Xiaorui Zhao,Yang Gao,Zhengyun Xu,Liang Zhao,Xingmao Ju,Yusheng Li,Lu Hui,Liyuan Wang
114268,01/01/1995,Rent-a-Kid,Fred Gerber,Leslie Nielsen,Christopher Lloyd,Matt McCoy,Sherry Miller,Amos Crawley,Cody Jones,Tabitha Lupien,Tony Rosato,Lisa LaCroix,Kevin Hicks
110965,03/10/1995,Relative Fear,George Mihalka,Darlanne Fluegel,Martin Neufeld,James Brolin,Denise Crosby,M. Emmet Walsh,Matthew Dupuis,Bruce Dinsmore,Linda Sorensen,Jason Blicker,Liz MacRae
114571,12/04/1995,Stuart Saves His Family,Harold Ramis,Al Franken,Laura San Giacomo,Vincent D'Onofrio,Shirley Knight,Harris Yulin,Lesley Boone,John Graney,Marjorie Lovett,Walter Robles,Erik Cord
111333,18/11/1994,The Swan Princess,Richard Rich,Jack Palance,Howard McGillin,Michelle Nicastro,Liz Callaway,John Cleese,Steven Wright,Steve Vinovich,Mark Harelik,James Arrington,Davis Gaines
111112,01/01/1994,The Secret of Roan Inish,John Sayles,Jeni Courtney,Pat Slowey,Dave Duffy,Declan Hannigan,Mairéad Ní Ghallchóir,Eugene McHugh,Tony Rubini,Mick Lally,Eileen Colgan,Richard Sheridan
111255,07/10/1994,The Specialist,Luis Llosa,Sylvester Stallone,Sharon Stone,James Woods,Rod Steiger,Eric Roberts,Mario Ernesto Sánchez,Sergio Doré Jr.,Chase Randolph,Jeana Bell,Brittany Paige Bouck
111282,27/10/1994,Stargate,Roland Emmerich,Kurt Russell,James Spader,Jaye Davidson,Viveca Lindfors,Alexis Cruz,Mili Avital,Leon Rippy,John Diehl,Carlos Lauchu,Djimon Hounsou
111070,10/11/1994,The Santa Clause,John Pasquin,Tim Allen,Judge Reinhold,Wendy Crewson,Eric Lloyd,David Krumholtz,Larry Brandenburg,Mary Gross,Paige Tamada,Peter Boyle,Judith Scott
111161,23/09/1994,The Shawshank Redemption,Frank Darabont,Tim Robbins,Morgan Freeman,Bob Gunton,William Sadler,Clancy Brown,Gil Bellows,Mark Rolston,James Whitmore,Jeffrey DeMunn,Larry Brandenburg
111149,22/12/1994,Shallow Grave,Danny Boyle,Kerry Fox,Christopher Eccleston,Ewan McGregor,Ken Stott,Keith Allen,Colin McCredie,Victoria Nairn,Gary Lewis,Jean Marie Coffey,Peter Mullan
108260,14/09/1993,Suture,Scott McGehee,Dennis Haysbert,Mel Harris,Sab Shimono,Dina Merrill,Michael Harris,David Graf,Fran Ryan,John Ingle,Sanford Gibbons,Mark DeMichele
106966,01/01/1993,Strawberry and Chocolate,Tomás Gutiérrez Alea,Jorge Perugorría,Vladimir Cruz,Mirta Ibarra,Francisco Gattorno,Joel Angelino,Marilyn Solaya,Andrés Cortina,Antonio Carmona,Ricardo Ávila,María Elena del Toro
114594,10/09/1994,Swimming with Sharks,George Huang,Kevin Spacey,Frank Whaley,Michelle Forbes,Benicio Del Toro,T.E. Russell,Roy Dotrice,Matthew Flint,Patrick Fischler,Jerry Levine,Sabryn Genet
111309,12/07/1994,The Sum of Us,Geoff Burton,Jack Thompson,Russell Crowe,John Polson,Deborah Kennedy,Joss Moroney,Mitch Mathews,Julie Herbert,Des James,Mick Campbell,Donny Muntz
113936,08/09/1995,Senior Trip,Kelly Makin,Matt Frewer,Valerie Mahaffey,Lawrence Dane,Tommy Chong,Jeremy Renner,Rob Moore,Eric Edwards,Kevin McDonald,Michael Blake,Tara Strong
110081,30/06/1994,To Live,Yimou Zhang,You Ge,Li Gong,Ben Niu,Wu Jiang,Deng Fei,Tao Guo,Tianchi Liu,Zongluo Huang,Yanjin Liu,Dahong Ni
114614,31/03/1995,Tank Girl,Rachel Talalay,Lori Petty,Ice-T,Naomi Watts,Don Harvey,Jeff Kober,Reg E. Cathey,Scott Coffey,Malcolm McDowell,Stacy Linn Ramsower,Ann Cusack
114608,13/01/1995,Tales from the Crypt: Demon Knight,Ernest R. Dickerson,John Kassir,Billy Zane,William Sadler,Jada Pinkett Smith,Brenda Bakke,CCH Pounder,Dick Miller,Thomas Haden Church,John Schuck,Gary Farmer
111280,17/11/1994,Star Trek: Generations,David Carson,Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Gates McFadden,Marina Sirtis,Malcolm McDowell,James Doohan,Walter Koenig
114609,24/05/1995,Tales from the Hood,Rusty Cundieff,Clarence Williams III,Joe Torry,De'aundre Bonds,Samuel Monroe Jr.,Wings Hauser,Tom Wright,Anthony Griffith,Michael Massee,Duane Whitaker,David Alan Grier
111454,15/04/1994,Tom & Viv,Brian Gilbert,Willem Dafoe,Miranda Richardson,Rosemary Harris,Tim Dutton,Nickolas Grace,Geoffrey Bayldon,Clare Holman,Philip Locke,Joanna McCallum,Joseph O'Conor
114852,28/04/1995,Village of the Damned,John Carpenter,Christopher Reeve,Kirstie Alley,Linda Kozlowski,Michael Paré,Meredith Salenger,Mark Hamill,Pippa Pearthree,Peter Jason,Constance Forslund,Karen Kahn
114694,31/03/1995,Tommy Boy,Peter Segal,Chris Farley,David Spade,Brian Dennehy,Bo Derek,Dan Aykroyd,Julie Warner,Sean McCann,Zach Grenier,James Blendick,Clinton Turnbull
111590,13/09/1994,Vanya on 42nd Street,Louis Malle,Phoebe Brand,Lynn Cohen,George Gaynes,Jerry Mayer,Julianne Moore,Larry Pine,Brooke Smith,Wallace Shawn,Andre Gregory,Madhur Jaffrey
114788,28/04/1995,The Underneath,Steven Soderbergh,Peter Gallagher,Alison Elliott,William Fichtner,Adam Trese,Joe Don Baker,Paul Dooley,Shelley Duvall,Elisabeth Shue,Anjanette Comer,Dennis Hill
114888,24/02/1995,The Walking Dead,Preston A. Whitmore II,Allen Payne,Eddie Griffin,Joe Morton,Vonte Sweet,Roger Floyd,Ion Overman,Kyley Jackman,Bernie Mac,Jean-Claude La Marre,Lena Sang
108550,17/12/1993,What's Eating Gilbert Grape,Lasse Hallström,Johnny Depp,Leonardo DiCaprio,Juliette Lewis,Mary Steenburgen,Darlene Cates,Laura Harrington,Mary Kate Schellhardt,Kevin Tighe,John C. Reilly,Crispin Glover
114857,04/08/1995,Virtuosity,Brett Leonard,Denzel Washington,Kelly Lynch,Russell Crowe,Stephen Spinella,William Forsythe,Louise Fletcher,William Fichtner,Costas Mandylor,Kevin J. O'Connor,Kaley Cuoco
114924,21/04/1995,While You Were Sleeping,Jon Turteltaub,Sandra Bullock,Bill Pullman,Peter Gallagher,Peter Boyle,Jack Warden,Glynis Johns,Micole Mercurio,Jason Bernard,Michael Rispoli,Ally Walker
111667,04/11/1994,The War,Jon Avnet,Elijah Wood,Kevin Costner,Mare Winningham,Lexi Randall,LaToya Chisholm,Christopher Fennell,Donald Sellers,Leon Sills,Will West,Brennan Gallagher
109655,07/09/1994,Double Happiness,Mina Shum,Sandra Oh,Stephen Chang,Alannah Ong,Donald Fong,Frances Isles,Callum Keith Rennie,Claudette Carracedo,Johnny Mah,Greg Chan,Estelle Coppens
110598,29/09/1994,Muriel's Wedding,P.J. Hogan,Sophie Lee,Roz Hammond,Toni Collette,Belinda Jarrett,Pippa Grandison,Bill Hunter,Jeanie Drynan,Dan Wyllie,Gabby Millgate,Gennie Nevinson
112435,18/08/1995,The Baby-Sitters Club,Melanie Mayron,Schuyler Fisk,Bre Blair,Rachael Leigh Cook,Larisa Oleynik,Tricia Joe,Stacy Linn Ramsower,Zelda Harris,Vanessa Zima,Christian Oliver,Brooke Adams
109040,04/02/1994,Ace Ventura: Pet Detective,Tom Shadyac,Jim Carrey,Courteney Cox,Sean Young,Tone Loc,Dan Marino,Noble Willingham,Troy Evans,Raynor Scheine,Udo Kier,Frank Adonis
109045,31/05/1994,"The Adventures of Priscilla, Queen of the Desert",Stephan Elliott,Hugo Weaving,Guy Pearce,Terence Stamp,Rebel Penfold-Russell,John Casey,June Marie Bennett,Murray Davies,Frank Cornelius,Bob Boyce,Leighton Picken
106339,01/04/1994,Backbeat,Iain Softley,Sheryl Lee,Stephen Dorff,Ian Hart,Gary Bakewell,Chris O'Neill,Scot Williams,Kai Wiesinger,Jennifer Ehle,Marcelle Duprey,John White
104779,02/09/1992,Bitter Moon,Roman Polanski,Peter Coyote,Emmanuelle Seigner,Hugh Grant,Kristin Scott Thomas,Victor Banerjee,Sophie Patel,Patrick Albenque,Smilja Mihailovitch,Leo Eckmann,Luca Vellani
109348,14/10/1994,Bullets Over Broadway,Woody Allen,John Cusack,Dianne Wiest,Jennifer Tilly,Chazz Palminteri,Mary-Louise Parker,Jack Warden,Joe Viterelli,Rob Reiner,Tracey Ullman,Jim Broadbent
109444,03/08/1994,Clear and Present Danger,Phillip Noyce,Harrison Ford,Willem Dafoe,Anne Archer,Joaquim de Almeida,Henry Czerny,Harris Yulin,Donald Moffat,Miguel Sandoval,Benjamin Bratt,Raymond Cruz
109446,20/07/1994,The Client,Joel Schumacher,Susan Sarandon,Tommy Lee Jones,Mary-Louise Parker,Anthony LaPaglia,J.T. Walsh,Anthony Edwards,Brad Renfro,Will Patton,Bradley Whitford,Anthony Heald
109484,12/08/1994,"Corrina, Corrina",Jessie Nelson,Noreen Hennessey,Lucy Webb,Erica Yohn,Tina Majorino,Ray Liotta,Don Ameche,Larry Miller,Joan Cusack,Juney Ellis,Mimi Lieber
109504,13/05/1994,Crooklyn,Spike Lee,Alfre Woodard,Delroy Lindo,David Patrick Kelly,Zelda Harris,Carlton Williams,Sharif Rashed,Tse-Mach Washington,Christopher Knowings,José Zúñiga,Isaiah Washington
109506,11/05/1994,The Crow,Alex Proyas,Brandon Lee,Rochelle Davis,Ernie Hudson,Michael Wincott,Bai Ling,Sofia Shinas,Anna Levine,David Patrick Kelly,Angel David,Laurence Mason
109450,02/12/1994,Cobb,Ron Shelton,Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Ned Bellamy,Scott Burkholder,Allan Malamud,Bill Caplan,Jeff Fellenzer,Doug Krikorian,Gavin Smith
109813,26/05/1994,The Flintstones,Brian Levant,John Goodman,Elizabeth Perkins,Rick Moranis,Rosie O'Donnell,Kyle MacLachlan,Halle Berry,Elizabeth Taylor,Dann Florek,Richard Moll,Irwin Keyes
109830,06/07/1994,Forrest Gump,Robert Zemeckis,Tom Hanks,Rebecca Williams,Sally Field,Michael Conner Humphreys,Harold G. Herthum,George Kelly,Bob Penny,John Randall,Sam Anderson,Margo Moorer
109831,09/03/1994,Four Weddings and a Funeral,Mike Newell,Hugh Grant,James Fleet,Simon Callow,John Hannah,Kristin Scott Thomas,David Bower,Charlotte Coleman,Andie MacDowell,Timothy Walker,Sara Crowe
113305,11/01/1995,Higher Learning,John Singleton,Omar Epps,Kristy Swanson,Michael Rapaport,Jennifer Connelly,Ice Cube,Jason Wiles,Tyra Banks,Cole Hauser,Laurence Fishburne,Bradford English
110091,14/10/1994,I Like It Like That,Darnell Martin,Luna Lauren Velez,Jon Seda,Tomas Melly,Desiree Casado,Isaiah Garcia,Jesse Borrego,Lisa Vidal,Griffin Dunne,Rita Moreno,Vincent Laresca
110093,29/06/1994,I Love Trouble,Charles Shyer,Nick Nolte,Julia Roberts,Saul Rubinek,James Rebhorn,Robert Loggia,Kelly Rutherford,Olympia Dukakis,Marsha Mason,Eugene Levy,Charles Martin Smith
110167,29/07/1994,It Could Happen to You,Andrew Bergman,Nicolas Cage,Bridget Fonda,Rosie Perez,Wendell Pierce,Isaac Hayes,Víctor Rojas,Seymour Cassel,Stanley Tucci,J.E. Freeman,Red Buttons
110213,23/12/1994,The Jungle Book,Stephen Sommers,Jason Scott Lee,Cary Elwes,Lena Headey,Sam Neill,John Cleese,Jason Flemyng,Stefan Kalipha,Ron Donachie,Anirudh Agarwal,Faran Tahir
107472,11/09/1993,"The Wonderful, Horrible Life of Leni Riefenstahl",Ray Müller,Leni Riefenstahl,Marlene Dietrich,Arnold Fanck,Walter Frentz,Joseph Goebbels,Rudolf Hess,John Herbert Higgins,Adolf Hitler,Saburo Ito,Horst Kettner
110357,23/06/1994,The Lion King,Roger Allers,Rowan Atkinson,Matthew Broderick,Niketa Calame-Harris,Jim Cummings,Whoopi Goldberg,Robert Guillaume,Jeremy Irons,James Earl Jones,Moira Kelly,Nathan Lane
107426,01/12/1993,Little Buddha,Bernardo Bertolucci,Keanu Reeves,Ruocheng Ying,Chris Isaak,Alex Wiesendanger,Raju Lal,Greishma Makar Singh,Sogyal Rinpoche,Ven. Khyongla Rato Rinpoche,Bridget Fonda,Ven. Geshe Tsultim Gyelsen
111686,13/10/1994,New Nightmare,Wes Craven,Jeff Davis,Heather Langenkamp,Miko Hughes,Matt Winston,Rob LaBelle,David Newsom,Wes Craven,Marianne Maddalena,Gretchen Oehler,Tracy Middendorf
110475,29/07/1994,The Mask,Chuck Russell,Jim Carrey,Peter Riegert,Peter Greene,Amy Yasbeck,Richard Jeni,Orestes Matacena,Tim Bagley,Nancy Fish,Johnny Williams,Reg E. Cathey
110478,20/05/1994,Maverick,Richard Donner,Mel Gibson,Jodie Foster,James Garner,Graham Greene,Alfred Molina,James Coburn,Dub Taylor,Geoffrey Lewis,Paul L. Smith,Dan Hedaya
110588,07/09/1994,Mrs. Parker and the Vicious Circle,Alan Rudolph,Jennifer Jason Leigh,Campbell Scott,Matthew Broderick,Peter Gallagher,Jennifer Beals,Andrew McCarthy,Wallace Shawn,Martha Plimpton,Sam Robards,Lili Taylor
110622,18/03/1994,The Naked Gun 33â…“: The Final Insult,Peter Segal,Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Fred Ward,Kathleen Freeman,Anna Nicole Smith,Ellen Greene,Ed Williams,Raye Birk
110771,18/03/1994,The Paper,Ron Howard,Michael Keaton,Robert Duvall,Glenn Close,Marisa Tomei,Randy Quaid,Jason Robards,Jason Alexander,Spalding Gray,Catherine O'Hara,Lynne Thigpen
110950,18/02/1994,Reality Bites,Ben Stiller,Winona Ryder,Ethan Hawke,Janeane Garofalo,Steve Zahn,Ben Stiller,Swoosie Kurtz,Harry O'Reilly,Susan Norfleet,Joe Don Baker,Renée Zellweger
105226,08/07/1993,Red Rock West,John Dahl,Nicolas Cage,Craig Reay,Vance Johnson,Robert Apel,Bobby Joe McFadden,J.T. Walsh,Lara Flynn Boyle,Dale Gibson,Ted Parks,Babs Bram
110989,19/12/1994,RiÂ¢hie RiÂ¢h,Donald Petrie,Macaulay Culkin,John Larroquette,Edward Herrmann,Christine Ebersole,Jonathan Hyde,Michael McShane,Chelcie Ross,Mariangela Pino,Stephi Lineburg,Michael Maccarone
111054,01/12/1994,Safe Passage,Robert Allan Ackerman,Susan Sarandon,Nick Stahl,Sam Shepard,Marcia Gay Harden,Robert Sean Leonard,Sean Astin,Patricia Reeves,Joe Lisi,Matt Keeslar,Marvin Scott
110997,30/09/1994,The River Wild,Curtis Hanson,Meryl Streep,Joseph Mazzello,Stephanie Sawyer,David Strathairn,Elizabeth Hoffman,Victor Galloway,Diane Delano,Thomas F. Duffy,Kevin Bacon,John C. Reilly
111257,09/06/1994,Speed,Jan de Bont,Keanu Reeves,Dennis Hopper,Sandra Bullock,Joe Morton,Jeff Daniels,Alan Ruck,Glenn Plummer,Richard Lineback,Beth Grant,Hawthorne James
111256,16/12/1994,Speechless,Ron Underwood,Michael Keaton,Geena Davis,Christopher Reeve,Bonnie Bedelia,Ernie Hudson,Charles Martin Smith,Gailard Sartain,Ray Baker,Mitchell Ryan,Willie Garson
111438,15/09/1994,Timecop,Peter Hyams,Jean-Claude Van Damme,Mia Sara,Ron Silver,Bruce McGill,Gloria Reuben,Scott Bellis,Jason Schombing,Scott Lawrence,Kenneth Welsh,Brent Woolsey
111503,14/07/1994,True Lies,James Cameron,Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,Bill Paxton,Tia Carrere,Art Malik,Eliza Dushku,Grant Heslov,Charlton Heston,Marshall Manesh
111693,29/04/1994,When a Man Loves a Woman,Luis Mandoki,Andy Garcia,Meg Ryan,Ellen Burstyn,Tina Majorino,Mae Whitman,Lauren Tom,Philip Seymour Hoffman,Eugene Roche,Gail Strickland,Steven Brill
111742,17/06/1994,Wolf,Mike Nichols,Jack Nicholson,Michelle Pfeiffer,James Spader,Kate Nelligan,Richard Jenkins,Christopher Plummer,Eileen Atkins,David Hyde Pierce,Om Puri,Ron Rifkin
111756,24/06/1994,Wyatt Earp,Lawrence Kasdan,Kevin Costner,Dennis Quaid,Gene Hackman,David Andrews,Linden Ashby,Jeff Fahey,Joanna Going,Mark Harmon,Michael Madsen,Catherine O'Hara
112443,20/01/1995,Bad Company,Damian Harris,Ellen Barkin,Laurence Fishburne,Frank Langella,Michael Beach,Gia Carides,David Ogden Stiers,Daniel Hugh Kelly,Spalding Gray,James Hong,Tegan West
110455,22/12/1994,A Man of No Importance,Suri Krishnamma,Albert Finney,Brenda Fricker,Michael Gambon,Tara Fitzgerald,Rufus Sewell,Patrick Malahide,David Kelly,Mick Lally,Anna Manahan,Joe Pilkington
111048,15/09/1994,S.F.W.,Jefery Levy,Stephen Dorff,Reese Witherspoon,Jake Busey,Joey Lauren Adams,Pamela Gidley,David Barry Gray,Jack Noseworthy,Richard Portnow,Edward Wiley,Lela Ivey
110399,23/11/1994,A Low Down Dirty Shame,Keenen Ivory Wayans,Keenen Ivory Wayans,Charles S. Dutton,Jada Pinkett Smith,Salli Richardson-Whitfield,Andrew Divoff,Corwin Hawkins,Gary Carlos Cervantes,Gregory Sierra,Kim Wayans,Andrew Shaifer
112570,30/09/1994,"Boys Life: Three Stories of Love, Lust, and Liberation",Robert Lee King,James Andrews,Mary Beth Aylesworth,Mike Barbour,Steve Bilich,Wendy Brokaw,Bojesse Christopher,Dennis Christopher,Adrian Davey,Kimberly Flynn,Richard Foster
109454,01/01/1994,Colonel Chabert,Yves Angelo,Gérard Depardieu,Fanny Ardant,Fabrice Luchini,André Dussollier,Daniel Prévost,Olivier Saladin,Maxime Leroux,Eric Elmosnino,Guillaume Romain,Patrick Bordier
110186,28/09/1994,Jason's Lyric,Doug McHenry,Allen Payne,Jada Pinkett Smith,Bokeem Woodbine,Anthony 'Treach' Criss,Eddie Griffin,Suzzanne Douglas,Lisa Nicole Carson,Lahmard J. Tate,Forest Whitaker,Asheamu Earl Randle
108069,10/12/1993,The Secret Adventures of Tom Thumb,Dave Borthwick,Nick Upton,Deborah Collard,Frank Passingham,John Schofield,Mike Gifford,Robert Heath,George Brandt,Andy Davis,Dave Alex Riddett,Andy Joyce
111301,22/12/1994,Street Fighter,Steven E. de Souza,Jean-Claude Van Damme,Raul Julia,Ming-Na Wen,Damian Chapa,Kylie Minogue,Simon Callow,Byron Mann,Roshan Seth,Andrew Bryniarski,Grand L. Bush
112702,15/09/1995,Coldblooded,Wallace Wolodarsky,Jason Priestley,Kimberly Williams-Paisley,Peter Riegert,Robert Loggia,Jay Kogen,Janeane Garofalo,Josh Charles,David Anthony Higgins,Doris Grau,Anne Carroll
112849,31/12/1997,Desert Winds,Michael A. Nickles,Adam Ant,Heather Graham,Jessica Hamilton,Jack Kehler,K. Louise Middleton,Michael A. Nickles,Kay Parker,Nick Searcy,Grace Zabriskie
113014,13/05/1995,Fall Time,Paul Warner,Steve Alden,David Arquette,Stephen Baldwin,Jonah Blechman,Michael Edelstein,Jeff Gardner,Tom Hull,J. Michael Hunter,Sammy Kershaw,Sheryl Lee
113043,20/01/1995,The Fear,Vincent Robert,Eddie Bowz,Heather Medway,Ann Turkel,Vince Edwards,Darin Heames,Anna Karin,Antonio Lewis Todd,Leland Hayward III,Monique Mannen,Erick Weiss
113104,20/10/1995,Frank and Ollie,Theodore Thomas,Frank Thomas,Ollie Johnston,Sylvia Roemer,John Canemaker,John Culhane,Marie E. Johnston,Jeanette A. Thomas,Glen Keane,Andy Gaskill
113173,24/10/1995,Girl in the Cadillac,Lucas Platt,Erika Eleniak,William McNamara,Michael Lerner,Bud Cort,Ed Lauter,Valerie Perrine,William Shockley,Leland Orser,Mark Voland,Meredith Salenger
113319,03/05/1995,Homage,Ross Kagan Marks,Blythe Danner,Frank Whaley,Sheryl Lee,Danny Nucci,Bruce Davison,Bob Goen,Raymond Mesa,Arlene Belkin,Harri James,Lindsay Taylor
113827,21/11/1995,Mirage,Paul Williams,James Andronica,Cuauhtemoc Rivas,Edward James Olmos,Bobalu,Paul Williams,Mark Silverman,John Lizzi,Barbara Rossmiesl,Sean Young,Sayed Badreya
